"Level","Date","Mr","Message"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionDataLoadHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_DATA_LOAD"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.support.provisioning.store.TransactionStoreDelegateImpl - Finding DomObject for transaction 'PFMHT010-01-PE'."
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.support.provisioning.store.manager.xml.mapping.XmlFileMappingManagerImpl - Search XML transaction file with key PFMHT010-01-PE ."
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionsHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_PREACTIONS"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionLogHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_PREACTION_LOG"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionMoniHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_PREACTION_MONI"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionCompletedHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_PREACTION_COMPLETED"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionPreactionsHandler - Preaction completed. Calling the next node. Transaction uuid: CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429 Transaction State: TRANSACTION_PREACTION_COMPLETED"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionCreateSessionContextHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_CREATE_SESION_CONTEXT"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Created session context for uuid: 'CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429'"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.business.sessioncontext.SessionContextFactoryImpl - Updated session: CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429 for context: SessionContextImpl [context=Context{parameterList={InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20100285585, customerId=00001171, pageSize=3, paginationKey=}]}, endStatus=OK, severity=OK, adviceList=[], ropInfo=null, variableRopInfoList=[], lotesRopInfoList=[], journalDataList=[], eventDataList=[], externalDataList=[], postEventData=null, transaction=Transaction [paramsIn=ParamsIn [parameter=[], group=[], list=[], dto=[DtoType [parameter=[ParamType [order=1, name=customerId, type=String, size=8, mandatory=0], ParamType [order=2, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=3, name=pageSize, type=Long, size=3, mandatory=0], ParamType [order=4, name=profileId, type=String, size=20, mandatory=0]], list=[], dtoType=[], name=InputListInvestmentFundsDTO, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.InputListInvestmentFundsDTO, artifactId=PFMHC010, mandatory=0, order=1]]], paramsOut=ParamsOut [parameter=[], group=[], list=[ListType [parameter=[], name=data, order=1, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=number, type=String, size=20, mandatory=1], ParamType [order=2, name=investmentFundId, type=String, size=20, mandatory=1], ParamType [order=3, name=isVisible, type=Boolean, size=0, mandatory=0]], list=[ListType [parameter=[], name=funds, order=6, list=[], dto=[DtoType [parameter=[ParamType [order=1, name=fundId, type=String, size=4, mandatory=1], ParamType [order=2, name=ownedShares, type=Double, size=9, mandatory=1]], list=[], dtoType=[DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=fundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundPosition, artifactId=PFMHC010, mandatory=1, order=3], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=4, mandatory=1], ParamType [order=2, name=name, type=String, size=50, mandatory=1]], list=[], dtoType=[], name=title, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Title, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=3, mandatory=1], ParamType [order=2, name=name, type=String, size=35, mandatory=1]], list=[], dtoType=[], name=currency, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.FundCurrency, artifactId=PFMHC010, mandatory=1, order=5], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=15, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=availableFundPosition, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.AvailableFundPosition, artifactId=PFMHC010, mandatory=1, order=6], DtoType [parameter=[ParamType [order=1, name=amount, type=Double, size=9, mandatory=1], ParamType [order=2, name=currency, type=String, size=3, mandatory=1]], list=[], dtoType=[], name=netAssetValue, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.NetAssetValue, artifactId=PFMHC010, mandatory=1, order=7]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.Fund, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=0]], dtoType=[DtoType [parameter=[ParamType [order=1, name=id, type=String, size=1, mandatory=1], ParamType [order=2, name=name, type=String, size=30, mandatory=1]], list=[], dtoType=[], name=numberType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundNumberType, artifactId=PFMHC010, mandatory=1, order=4], DtoType [parameter=[ParamType [order=1, name=id, type=String, size=6, mandatory=1], ParamType [order=2, name=name, type=String, size=6, mandatory=1]], list=[], dtoType=[], name=investmentFundType, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.investmen.InvestmentFundType, artifactId=PFMHC010, mandatory=1, order=5]], name=Type, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.OutputInvestmentFundsDTO, artifactId=PFMHC010, mandatory=0, order=1]], mandatory=1]], dto=[DtoType [parameter=[ParamType [order=1, name=paginationKey, type=String, size=35, mandatory=0], ParamType [order=2, name=pageSize, type=Long, size=3, mandatory=0]], list=[], dtoType=[], name=DTOIntPagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.IntPaginationDTO, artifactId=PFMHC010, mandatory=0, order=2], DtoType [parameter=[ParamType [order=2, name=page, type=Long, size=10, mandatory=0], ParamType [order=3, name=totalPages, type=Long, size=10, mandatory=0], ParamType [order=4, name=totalElements, type=Long, size=10, mandatory=0], ParamType [order=5, name=pageSize, type=Long, size=10, mandatory=0]], list=[], dtoType=[DtoType [parameter=[ParamType [order=1, name=first, type=String, size=200, mandatory=0], ParamType [order=2, name=last, type=String, size=200, mandatory=0], ParamType [order=3, name=previous, type=String, size=200, mandatory=0], ParamType [order=4, name=next, type=String, size=200, mandatory=0]], list=null, dtoType=null, name=DTOLinks, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.LinksDTO, artifactId=PFMHC010, mandatory=0, order=1]], name=DTOPagination, _package=com.bbva.pfmh.dto.jcisconnector.ffmm.commons.PaginationDTO, artifactId=PFMHC010, mandatory=0, order=3]]], description=trx orquestadora, transactionName=PFMHT010, application=PFMH, version=01, country=PE, language=ES, enable=null, preLog=null, preMonitoring=null, postEvent=0, postEventFunctional=null, postJournal=null, postLog=null], languageCode='ES', architecturRollbackRequired=null, transactionRequest=TransactionRequest [messageID=a9cbc065-dc51-4c3b-89bd-b15ba0cdc52b, uid=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429, logicalProtocol=PG, executionCountryCode=PE, header=CommonRequestHeader [headerParamsMap={AUTHORIZATIONCODE=00000000, LOGICALTRANSACTIONCODE=PFMHT010, CLIENTDOCUMENT=0123456789012345678901234, CONTACTIDENTIFIER=1072, REQUESTID=c78e2482-693b-493d-8a06-5fb4da220999, AGENTUSER=bruno-runtime/2.1.0, HEADERNAME=QP06, AUTHORIZATIONVERSION=00, COUNTRYCODE=PE, XFORWARDEDFOR=150.100.55.254, APPLICATIONCODE=PFMH, TXCLASS=30, CURRENCY=PEN, VERSIONCODE=01, ORIGIN=ejemplo, MANAGERUSER=P028036, OPERATIVEBRANCHCODE=9999, CHANNELCODE=BM, SERVICEID=012345678901234, IPADDRESS=0.0.0.0, WORKSTATIONCODE=W963, AAP=13000123, SECONDARYCURRENCY=USD, ACCOUNTINGTERMINAL=VIRT, PRODUCTCODE=0001, ENVIRONCODE=01, USERCODE=ZG13003, OPERATIONTIME=103000, REMAININGTIME=012345, TYPECODE=01, TRANSACTIONCODE=T010, APP=ether-apx, LANGUAGECODE=ES, OPERATIONDATE=20250627, SUBTYPECODE=01, OPERATIVEENTITYCODE=0011, CLIENTIDENTIFICATIONTYPE=1, MAC=example, ENTITYCODE=0011, BRANCHCODE=9999, PID=null}], body=GenericBody [transactionParameters=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20100285585, customerId=00001171, pageSize=3, paginationKey=}]]], genericResponse=null, proxiedResponse=false, accountingDateCurrentDate=null, accountingDatePreviousDate=null, accountingDateNextDate=null, asyncTransactionInvokerInfo=null, dynamicSqls={}, httpMessageResponse=null, initialTime=0, jobName='null', jobID='null', remainingTimeEnabled=false, spanChildrenEnabled=false, libraryName='null', mappedDTO={}, utilitiesSpansList=[], utilitiesPropsSemaas=null, beaPostEventData=null, isReadOnly=true, isQueryReadOnly=true}, uuid=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] "
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - [HANDLER-CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429] State: TRANSACTION_MANAGE_TRANSACTIONALITY_ARCHITECTURE_APP"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - NonJtaActive is deactivated, default transaction WRITE"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Managing combined transactionality between application and architecture while executing PFMHT010-01-PE"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction PFMHT010-01-PE is not in black list. Parameter remainingTime will be considered"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Value of the remaining time received 12345"
"INFO","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.control.service.handler.TransactionArchAppTransactionalityHandler - Transaction timeout is 12345 ms taken from (default, specific, remaining) [20000, VALUE_NOT_SPECIFIED, 12345]"
"DEBUG","25/11/2025 03:44:37:551","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Searching AbstracTransaction PFMHT010-01-PE ...."
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstracTransaction PFMHT010-01-PE"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.business.utils.OsgiTransactionUtils - Found AbstractTransaction instance for transaction PFMHT010-01-PE"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Adding parameter TXN_UUID: Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429]"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Added parameter: TXN_UUID=>Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429]]"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Parameters are: {InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20100285585, customerId=00001171, pageSize=3, paginationKey=}], TXN_UUID=Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429]]}"
"INFO","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.business.launcher.TransactionDeciserImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429 "
"INFO","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Ready to execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429 "
"INFO","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.business.launcher.TransactionRunnerImpl - Execute transaction: PFMHT010-01-PE , uuid: CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429 "
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - [PFMHT010] execute:: START 2025"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.online.common.AbstractCommon - Found service with interface interface com.bbva.pfmh.lib.r010.PFMHR010"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Got parameterList: {InputListInvestmentFundsDTO=Parameter [name=InputListInvestmentFundsDTO, value={profileId=R20100285585, customerId=00001171, pageSize=3, paginationKey=}], TXN_UUID=Parameter [name=TXN_UUID, value=Parameter [name=TXN_UUID, value=CVM2DCO61_QWPO_E01_10_2025-11-24 22:45:23.617_429]]}"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Recovering InputListInvestmentFundsDTO DTO parameter at PFMHT010-01-PE transaction"
"DEBUG","25/11/2025 03:44:37:554","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Got parameter InputListInvestmentFundsDTO:InputListInvestmentFunds{customerId='00001171', paginationKey='', pageSize=3, profileId='R20100285585'}"
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - customerId: 00001171"
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - paginationKey: "
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - pageSize: 3"
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - profileId: R20100285585"
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - RBVDT30301PETransaction - START"
"INFO","25/11/2025 03:44:37:554","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - DEBUG PFMHT010 - antes de invokeLibrary"
"INFO","25/11/2025 03:44:37:614","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - DEBUG PFMHT010 - después de invokeLibrary, failureHandled=false"
"INFO","25/11/2025 03:44:37:614","UuaasDefault","com.bbva.pfmh.PFMHT01001PETransaction - DEBUG PFMHT010 - antes de construir rawResponse y paginación"
"DEBUG","25/11/2025 03:44:37:614","RuntimeOnline","com.bbva.elara.transaction.AbstractTransaction - Adding parameter responseOut: [DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122998000000412', investmentFundId='00110122998000000412', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=[Fund{fundId='0031', alias='null', ownedShares=2346.81043770, fundPosition=NumericName{amount=641190.81, currency='PEN'}, netAssetValue=NumericName{amount=273.21798387, currency='PEN'}, accountedBalance=null, title=NameEntity{id='0031', name='MULT.EST.CONS.S'}, serie='null', numberFormats=null, categories=null, currency=NameEntity{id='PEN', name='SOLES'}, openingDate=null, country=null, netAssetValueDate=null, assets=null, currentYearReturn=null, lastYearReturn=null, managerCompany=null, availableFundPosition=NumericName{amount=641190.81, currency='PEN'}}], fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}, DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122958000000447', investmentFundId='00110122958000000447', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=null, fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}, DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122988000000455', investmentFundId='00110122988000000455', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=[Fund{fundId='0121', alias='null', ownedShares=3513.63832106, fundPosition=NumericName{amount=528950.34, currency='PEN'}, netAssetValue=NumericName{amount=150.54205798, currency='PEN'}, accountedBalance=null, title=NameEntity{id='0121', name='MULT.EST.EQUI.S'}, serie='null', numberFormats=null, categories=null, currency=NameEntity{id='PEN', name='SOLES'}, openingDate=null, country=null, netAssetValueDate=null, assets=null, currentYearReturn=null, lastYearReturn=null, managerCompany=null, availableFundPosition=NumericName{amount=528950.34, currency='PEN'}}], fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}]"
"DEBUG","25/11/2025 03:44:37:614","RuntimeOnline","com.bbva.elara.domain.transaction.Context - Added parameter: responseOut=>Parameter [name=responseOut, value=[DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122998000000412', investmentFundId='00110122998000000412', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=[Fund{fundId='0031', alias='null', ownedShares=2346.81043770, fundPosition=NumericName{amount=641190.81, currency='PEN'}, netAssetValue=NumericName{amount=273.21798387, currency='PEN'}, accountedBalance=null, title=NameEntity{id='0031', name='MULT.EST.CONS.S'}, serie='null', numberFormats=null, categories=null, currency=NameEntity{id='PEN', name='SOLES'}, openingDate=null, country=null, netAssetValueDate=null, assets=null, currentYearReturn=null, lastYearReturn=null, managerCompany=null, availableFundPosition=NumericName{amount=641190.81, currency='PEN'}}], fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}, DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122958000000447', investmentFundId='00110122958000000447', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=null, fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}, DTOIntInvestmentFunds{data=[InvestmentFund{number='00110122988000000455', investmentFundId='00110122988000000455', numberType=NameEntity{id='L', name='CODIGO INTERNO DEL BBVA'}, investmentFundType=NameEntity{id='SIMPLE', name='SIMPLE'}, alias='null', isVisible=true, description='null', delivery=null, relatedContract=null, positionSize=null, openingDate=null, title=null, modalityContrating=null, ownedShares=null, subscriptionMoney=null, paymentMethod=null, associatedAccount='null', contractEmail='null', sendInformation=null, deliveryIndicator='null', customerId='null', netAssetValue=null, riskProfile=null, concept='null', exchangeRate=null, funds=[Fund{fundId='0121', alias='null', ownedShares=3513.63832106, fundPosition=NumericName{amount=528950.34, currency='PEN'}, netAssetValue=NumericName{amount=150.54205798, currency='PEN'}, accountedBalance=null, title=NameEntity{id='0121', name='MULT.EST.EQUI.S'}, serie='null', numberFormats=null, categories=null, currency=NameEntity{id='PEN', name='SOLES'}, openingDate=null, country=null, netAssetValueDate=null, assets=null, currentYearReturn=null, lastYearReturn=null, managerCompany=null, availableFundPosition=NumericName{amount=528950.34, currency='PEN'}}], fees=null, offerId='null', taxes=null}], DTOIntPagination=IntPagination{paginationKey='', pageSize=6}}]]"
